year,state,sector_id,estimated_factories,employees,workers,male_direct_workers,female_direct_workers,other_direct_workers,contract_workers,supervisory_workers,wages,emoluments,compensation_employees,fixed_capital,gfcf,total_input,total_output,gva,direct_imports,direct_exports,rd_expense,sample_factories,effective_sample_size,young_factory_share,foreign_factory_share,rd_unit_share,training_factory_share,largest_gva_contributor_share,gva_output_ratio,gva_per_worker,emoluments_per_employee,labour_share_gva,contract_worker_share,female_direct_worker_share,import_input_share,direct_export_output_share,rd_gva_share,stability,year_label
2011,6,electrical-electronics,219.1314,38670.307,24479.8138,10593.2383,402.6668,0.0,13483.9087,4719.274799999999,7599954123.330501,7788873101.7362,9159311145.5101,45479375571.514,12506356241.8331,126565253262.49098,152852625123.4231,26287371860.932102,17274054787.3919,8077597555.236576,0.0,90.0,52.14658291948044,0.0701735148155242,0.0,0.0,,0.2615324340041011,0.1719785436442846,679781.8248748867,201417.41056610175,0.3484300824732704,0.550817453521644,0.0366197049117857,0.1364833897307205,0.0528456580233031,0.0,high,2011-12
2012,6,electrical-electronics,233.5,29004.5,19620.5,10737.5,442.5,0.0,8440.5,6469.5,11618967846.5,11998212365.5,13227152708.5,31035594714.5,7770486306.5,102536355332.0,129141669562.5,26605314230.5,8991104123.5,4980698689.37,0.0,143.0,65.0852641334569,0.130718954248366,0.0,0.0,,0.2824724992275805,0.2060164958423738,917282.2917305937,413667.27113034186,0.4971620554414109,0.4301878137662139,0.0395796064400715,0.0876869876483118,0.0385677117714473,0.0,high,2012-13
2013,6,electrical-electronics,260.2,35323.3,22482.8,10888.8,351.0,0.0,11243.0,5815.8,13639952877.1,14080073910.1,15566533660.9,27938499434.5,4877084224.2,103689359299.0,134086536508.8,30397177209.8,15463930407.0,4358816490.02,0.0,145.0,54.363630386903786,0.145800933125972,0.0,0.0,,0.2563671890607069,0.2266982055115209,860541.8296082189,398605.8468517947,0.5121045797595105,0.5000711655131923,0.0312283136710617,0.1491371005814396,0.0325074881006709,0.0,high,2013-14
2014,6,electrical-electronics,253.49999999,37278.66666626,26868.99999975,12288.49999975,369.0,0.0,14211.5,4707.83333326,14593580948.898544,15113138435.896685,16874334229.554482,33385773779.038452,7107943891.978807,126681450751.8911,168009656072.0474,41328205320.156296,18780052656.5,6655414041.71,0.0,171.0,73.35175497987899,0.1775147929064108,0.0,0.0,,0.1875010615219347,0.2459870836378212,1108628.8490452217,405409.84395172074,0.4083006774389173,0.5289180840422877,0.0291526762794618,0.1482462708236679,0.0396132829344997,0.0,high,2014-15
2015,6,electrical-electronics,268.41666667,37954.08333338,28883.41666669,12480.41666669,485.0,0.0,15918.0,4662.00000001,10654321248.75458,10940564553.088242,12349633939.088505,40173088902.9261,6165704363.7503395,124168545957.6292,156570899811.89478,32402353854.26557,19257569538.0,4596555923.075,424628158.0,161.0,73.44570546350712,0.1471053464075026,0.1214805441300666,0.0797216070853562,,0.2142826327159336,0.2069500392039258,853725.1069838968,288257.90513734246,0.3811338520229989,0.5511120856542413,0.0374072050646882,0.1550921724135465,0.029357664346295,0.0131048552802623,high,2015-16
2016,6,electrical-electronics,309.00980393,45568.735294269994,35724.2892158,16545.00980403,778.02941177,0.0,18401.25,5058.60294119,12769800726.301598,13191082955.661089,14779618222.941986,43492506280.664505,8544067351.068495,168958032444.7113,194510883605.69333,25552851160.982018,13531921291.732023,6828462483.496379,259347613.0,186.0,89.16573911060108,0.1524541159033425,0.1180289929574264,0.0524573302033006,,0.2109204002910344,0.1313697757539469,560754.0125037251,289476.60869841586,0.5783940950397644,0.5150907240965221,0.044912985653255,0.0800904289422293,0.0351058118544093,0.0101494589142369,high,2016-17
2017,6,electrical-electronics,291.2291666,47703.0416616,37014.291663,15979.8749996,1268.25,0.0,19766.1666634,5803.2916655,14690477611.045698,15103214285.098444,16973820181.943338,39554929427.129425,7345892099.5502,169949865304.11993,209815370070.63965,39865504766.51969,25818074557.910667,5839367712.74,221573405.0,181.0,84.3561462404748,0.1362544581436796,0.0558992648794583,0.0524055608244921,,0.1109256827575708,0.1900027855590272,835701.5271546223,316609.041248123,0.4257771294093456,0.53401445158975,0.0735297314942587,0.1519158283044828,0.0278309816424508,0.0055580233160896,high,2017-18
2018,6,electrical-electronics,458.54,65213.509999999995,50524.58,23818.81,1253.5,0.0,25452.27,7789.25,21418880046.75,21982997196.93,24287931486.62,55227675115.66,14170353954.46,217322306723.53,271146118362.45,53823811638.92,36403169247.5,17635399519.329998,312172403.53,274.0,115.03297966105475,0.2313920896916848,0.0511634114872981,0.0628865062063442,,0.0430613205487697,0.1985048208102021,825347.5643148177,337092.6851955983,0.4512488199378543,0.5037601500101535,0.0499953933243486,0.167507743665775,0.0650402064607695,0.0057998940250502,high,2018-19
2019,6,electrical-electronics,427.00000001,75364.50000047,58305.16666701,28219.33333362,1404.50000002,0.0,28681.33333337,8393.62500009,25035871278.331688,25661432555.792786,28193531887.553345,62133945134.36531,16188293443.695488,254182838967.34848,315705604784.13556,61522765816.78708,26514328459.625,1261839651.52,131061018.85416187,234.0,96.93466717860748,0.1633016627039595,0.1027315914464909,0.110847189237272,,0.1035686064421694,0.194873847294708,816336.1505271501,340497.6156629813,0.4582617753485404,0.4919175258888053,0.0474111498063651,0.104312032107844,0.0039968870758021,0.0021302848972111,high,2019-20
2020,6,electrical-electronics,482.79999997999994,75199.29999895999,59360.16666606,26895.19999934,1562.69999996,0.0,30902.26666676,7887.96666636,24289695560.567604,24931734475.290443,27484994254.94118,72718032891.06908,10798299018.66096,302278097829.88293,358234807828.4106,55956709998.52763,28481889874.0,4108911733.7120886,180222025.0,265.0,98.5501500372224,0.1532567049873672,0.0679721867419315,0.0383141762468418,0.1404853129050866,0.0842368975508292,0.1562012087483417,744112.1127364419,331542.10844562715,0.4911831709845768,0.5205892840666297,0.0549126955958956,0.0942241269826606,0.0114698841204738,0.0032207401937094,high,2020-21
2021,6,electrical-electronics,451.98333332,81694.81666538,65522.64999889,26788.71666584,2119.56666661,0.0,36614.36666644001,7677.56666659,28638554510.923187,29388407751.89763,32132639757.823715,71100891974.12074,13181702359.731808,464200650802.0219,542026793097.6752,77826142295.65332,90703923801.55511,3166896832.991664,212391832.0,238.0,91.67068091075404,0.2522598115870859,0.0526335863321296,0.0607193256740751,0.2060337922866938,0.0968147053512126,0.1435835705664623,952644.8001520992,359734.05598389235,0.4128772005138736,0.5588047288542249,0.0733203920217134,0.1953980970186956,0.0058426942603573,0.0027290551186919,high,2021-22
2022,6,electrical-electronics,457.56060604,89572.04040323,70757.00504995,28808.44444399,1677.5,0.0,40271.06060596,8802.0252524,33795063591.766804,34747213671.062004,38298056198.72035,81248888442.6041,19327319555.839066,497964004754.30615,589818485258.0359,91854480503.7297,122585646305.0,4046438946.31,201895960.0,242.0,81.08925643211523,0.1718300898508465,0.0652329504818757,0.0707315133477453,0.2078206832201573,0.1021607314329734,0.1557334719062677,1025481.61334971,387924.7755732603,0.416942711870928,0.5691459181678359,0.0550253577704299,0.246173709614781,0.0068604817370885,0.0021979979516818,high,2022-23
2023,6,electrical-electronics,466.63636363,99801.44444393,78905.33838349,31840.06060594,1764.11111111,0.0,45301.16666644,9376.8080807,39414493378.06618,40454757369.95647,44785329750.4492,99506203498.2086,25481351400.000546,654292745810.7042,777725884045.8215,123433138235.11732,210497788008.0,6021980264.23,341786728.082965,251.0,79.05970018524665,0.0787463816483992,0.0710309507865675,0.0622133155159027,0.155900690266716,0.0842399536712483,0.1587103383945556,1236787.0918387757,405352.42345800495,0.3628306821879666,0.574120428281678,0.0524967889690591,0.3217180525930817,0.0077430626751201,0.002769002983882,high,2023-24
2008,7,electrical-electronics,348.51239999999996,11319.2186,7739.464699999999,6935.8619,265.6778,0.0,537.925,1293.5184,1104065563.9793,1193041595.2393,1380405373.7789998,2672213555.172,579324409.58,19191791822.2748,23079356175.5472,3887564353.2724,870999227.6036999,406361420.8,0.0,96.0,77.53254328965598,0.2005727515177973,0.0,0.0,,0.1882175064947996,0.1684433622715746,343448.12046234356,105399.6426254459,0.3550823210468602,0.0695041609273054,0.0368918052343723,0.0453839451610131,0.0176071385054728,0.0,high,2008-09
2009,7,electrical-electronics,302.6839,9708.4366,7050.359399999999,5466.7683,340.943,0.0,1242.6481,1040.5942,1130640875.9229,1178899598.5222,1319455447.2901,2384983798.2962,418390765.51649994,20004254620.8764,21936826410.9889,1932571790.1125,650291064.5421999,346280635.042092,0.0,85.0,63.365021537684335,0.1003761111105474,0.0,0.0,,0.1128161547908788,0.088097145590048,199061.07128644176,121430.42665821189,0.6827458902384635,0.1762531566830479,0.0587052252407932,0.0325076378433794,0.0157853569406296,0.0,high,2009-10
2010,7,electrical-electronics,296.426,10271.7504,6905.4798,6219.413299999999,426.3992999999999,0.0,259.6672,1830.7574,1400327221.6469002,1468849095.9335,1671388649.0935998,2782743875.1432,562345340.4876,45485897550.443504,51760211722.0778,6274314171.6343,5143834907.216399,0.0,0.0,91.0,63.963297964358965,0.0677969498248256,0.0,0.0,,0.2561982569448216,0.1212188660534024,610832.0322536556,142998.90853398267,0.2663858715666202,0.0376030641636226,0.0641605964032148,0.1130863670770028,0.0,0.0,high,2010-11
2011,7,electrical-electronics,326.02139999999997,10030.2236,6824.1244,6122.2498,273.3746,0.0,428.5,1458.7452,1684577116.2602,1763119652.0798,1993866369.2143,3163493414.4519005,479496290.2796,28390191454.4769,32962162670.0634,4571971215.586499,972045177.65,1072981654.814375,0.0,92.0,65.47603046716353,0.0588501268977637,0.0,0.0,,0.2282781720939358,0.1387036178830224,455819.4710222113,175780.6926736708,0.4361065009370414,0.0627919385525856,0.042744004791776,0.034238767963529,0.032551919167272,0.0,high,2011-12
2012,7,electrical-electronics,253.0,10988.5,6750.5,5820.0,591.5,0.0,339.0,1739.0,1925435327.0,2015252453.5,2291433776.5,3236895460.0,743010839.5,28624398519.5,37417490945.0,8793092425.5,989859109.0,1365962684.01,0.0,118.0,50.545981772990885,0.0364372469635627,0.0,0.0,,0.3765701092474067,0.2349995203693634,800208.6204213495,183396.50120580607,0.2605947561582355,0.0502185023331605,0.0922561023161506,0.0345809575116721,0.0365059935744443,0.0,high,2012-13
2013,7,electrical-electronics,320.16666666000003,9641.83333313,6035.49999981,5271.33333315,294.16666666000003,0.0,470.0,1292.49999999,1885855055.298562,1966026032.2991872,2238539338.6266737,2793985988.7758236,420066158.9742096,27304300445.99171,32902004447.89406,5597704001.902347,1234590236.0,1699861296.53,0.0,127.0,53.87066693005916,0.1195134849099844,0.0,0.0,,0.1872694667546028,0.1701326133721508,580564.2774044073,203905.8303926274,0.399903127758438,0.0778725871948961,0.052855388854558,0.0452159629008638,0.0516643689360026,0.0,high,2013-14
2014,7,electrical-electronics,313.16666667,12210.50000067,8263.16666718,7188.166667179999,435.0,0.0,640.0,1282.00000002,3198720454.517169,3416805339.3957434,3798217040.433974,4466623327.041367,796075854.5722547,30120841492.075672,36315485760.936745,6194644268.861071,1445437317.0,737874988.865,0.0,125.0,54.52306385521278,0.028738690792669,0.0,0.0,,0.1891562225308638,0.1705785875931866,507321.09811401385,279825.17826528486,0.6131453035207626,0.0774521470735885,0.0570629003656452,0.0479879460665224,0.0203184667202966,0.0,high,2014-15
2015,7,electrical-electronics,331.81666666,11278.46666659,6303.68333327,5655.93333327,200.25,0.0,447.5,2499.91666666,2670719908.84096,2763470541.6738176,3164262000.0063896,4754828296.178402,833104127.8848213,27316807887.12451,34743120062.69142,7426312175.566912,1647399083.5,1591818457.35,16928041.0,158.0,72.2451900479395,0.0736610568330587,0.0283901989877413,0.0352959230658406,,0.1649345155513226,0.2137491440655494,658450.5141612684,245021.82994963287,0.4260879323679704,0.0709902411560166,0.0341946261931973,0.060307159251813,0.045816796375158,0.0022794680050879,high,2015-16
2016,7,electrical-electronics,275.41176472,9180.81862765,5404.19117662,4788.94117662,317.0,0.0,298.25,1416.82352943,2650731982.96557,2730066197.0899587,3056406758.324831,3150368221.209306,564052829.9618881,31706533552.423325,34334656956.62777,2628123404.2044477,4893799570.023701,1099536010.0768983,16289940.5,122.0,63.75008627629727,0.0884265279537879,0.0036844386647411,0.035002167315041,,0.1725184485870241,0.0765443326701748,286262.4250401039,297366.31424868584,1.1629616605655653,0.0551886471541403,0.0620845381947478,0.1543467235840314,0.0320240860849681,0.0061983164389995,high,2016-17
2017,7,electrical-electronics,300.7499999,9540.0833311,5209.3333318,4668.3333318,306.0,0.0,235.0,1240.5833332,2881219169.0406284,3022960261.6013865,3361667845.503119,3807607371.750999,959241529.8894444,42955136226.1115,51584475147.95457,8629338921.843063,4448167921.134691,1805652271.92,24389970.3324175,133.0,61.92179081919359,0.0661577608366947,0.0,0.0418433699887509,,0.1934637853009528,0.1672855815066916,904534.9628878006,316869.3769945121,0.3895626160879923,0.0451113386362626,0.0615157810281426,0.1035538078082207,0.0350037926477109,0.0028264007884404,high,2017-18
2018,7,electrical-electronics,228.99,8581.24,4884.48,4203.98,337.5,0.0,343.0,1001.66,2759242737.83,2873180330.59,3210858278.73,4474212031.34,1383326500.15,43101454896.130005,50705556932.44,7604102036.309999,2449366247.5,1185611242.54,24026919.98,109.0,47.089419897008966,0.0822258767056313,0.0,0.07258100360016,,0.1832748303197406,0.1499658517988805,886130.9130510276,334821.11333443655,0.4222534447062885,0.0702224187631027,0.0743149810194033,0.056827925029508,0.0233822743357243,0.0031597314009294,high,2018-19
2019,7,electrical-electronics,223.16666668,8034.666666900001,5275.666666839999,4114.16666684,383.0,0.0,778.5,943.33333337,2760710675.0590844,2841203381.3955135,3170452048.235939,3078041523.1903534,482431425.5033047,30284265345.206905,36789512924.47704,6505247579.270136,4787678554.695251,51642852.09,28060908.0,109.0,49.62905030490096,0.0798479087403894,0.0091254752846159,0.0524714828865416,,0.1940017245858425,0.1768234222786358,809647.4749935137,353618.07766092796,0.4873683913797562,0.1475642888685958,0.0851647333473456,0.1580912893253657,0.0014037384021912,0.004313580330043,high,2019-20
2020,7,electrical-electronics,224.16666667,8049.16666684,5157.33333346,3914.83333346,538.5,0.0,704.0,939.33333334,2813630616.5463495,2922844587.882389,3172480212.052667,3978978171.9087944,877536287.0110562,31466954887.850765,37989362930.8644,6522408043.013638,1333286983.0,925968985.26,28204588.5,104.0,45.89116530734673,0.1095057034203877,0.0091254752850323,0.0342205323188711,0.1095057034203877,0.1499467061240221,0.17169037698483,810320.9081113798,363123.87466438935,0.4863970777557858,0.1365046535643826,0.1209206586791953,0.04237102025766,0.0243744278351058,0.0043242600453694,high,2020-21
2021,7,electrical-electronics,187.5,8444.166666640001,4988.66666664,3885.66666664,455.5,0.0,647.5,857.83333333,3170642480.329425,3272400669.32998,3565106564.331155,3049353970.340857,718533948.1676881,37876643322.570885,45399326354.079315,7522683031.508427,2504071577.8327827,611832679.2469308,30914611.0,101.0,45.83567157748771,0.1098799630470914,0.0055401662049861,0.0443213296398892,0.0498614958448753,0.1641309415600472,0.1657003227941615,890873.3482521088,387533.8797205543,0.4739142337114116,0.1297942001877845,0.1049257112149878,0.0661112326271159,0.0134766906996617,0.0041095192859403,high,2021-22
2022,7,electrical-electronics,208.5,8592.0,5648.5,4335.5,579.0,0.0,734.0,858.0,3408235569.5,3520188829.0,3896040713.5,4278468635.0,926271052.5,47211519012.0,56536468140.5,9324949128.5,5986303625.0,202714192.3,44211660.0,109.0,29.51018535511103,0.0698254364089775,0.0099750623441396,0.0498753117206982,0.0498753117206982,0.1493016896537823,0.1649368882634544,1085305.9972648977,409705.4037476723,0.4178082539445137,0.1299460033637249,0.1178146301760097,0.1267975220936744,0.0035855475053063,0.0047412226480544,high,2022-23
2023,7,electrical-electronics,171.0,8038.5,5204.0,3803.0,471.0,0.0,930.0,923.5,3485506249.5,3573419598.0,3933802639.0,4021716035.0,716243840.0,37029281289.5,46101786425.5,9072505136.0,3226311265.0,19404328.41,49644484.0,110.0,55.19242902208202,0.074074074074074,0.0061728395061728,0.0679012345679012,0.1265432098765432,0.1720208736030169,0.1967929193082587,1128631.6024133856,444538.110095167,0.4335960773822592,0.1787086856264412,0.1102012166588675,0.0871286493458043,0.0004209018763591,0.0054719708896067,high,2023-24
2008,8,electrical-electronics,244.7093,17966.192000000003,12296.8651,7146.0753,210.9997,0.0,4939.7901,2313.077,2411701543.2928,2483359698.8493996,2835801569.883,12355514879.404202,2903842092.3013,86783102866.5223,99938600968.2304,13155498101.7081,21617450903.25,960134187.671304,0.0,93.0,64.54747794070677,0.2726415574411079,0.0,0.0,,0.2052748683923819,0.1316358041262766,732236.308156347,138224.04318340798,0.2155601823632053,0.4017113353548946,0.02867983539654,0.2490974647046091,0.0096072406294392,0.0,high,2008-09
2009,8,electrical-electronics,257.5207,22941.0437,17963.6677,13690.430600000002,168.0,0.0,4105.2371,1984.1296,3152235426.7097993,3269384350.1384993,3773979812.1636,20234155287.0324,3569058636.5528,96439807759.79872,110157586060.00888,13717778300.2102,17776416769.8378,14653115369.095,0.0,102.0,66.9456816628206,0.2430418575586081,0.0,0.0,,0.3258806118911926,0.1245286756078457,597957.8993701233,142512.45030052838,0.2751159648137607,0.2285300067090419,0.0121225847896514,0.184326547125781,0.1330195758021843,0.0,high,2009-10
2010,8,electrical-electronics,270.77660000000003,26885.3401,20142.2847,13102.6059,44.0,0.0,6995.6788,2934.7501,4175188724.925,4323242766.6179,4935903015.6082,28243636605.321896,2792541018.8655,109580432722.5598,118146789800.67532,8566357078.1154995,20117184213.4315,0.0,0.0,98.0,56.06827606633792,0.2072939752805973,0.0,0.0,,0.138004548904918,0.0725060502495899,318625.5798235373,160802.97852054695,0.5761962723008556,0.3473130731788336,0.0033468714537187,0.1835837267075318,0.0,0.0,high,2010-11
2011,8,electrical-electronics,326.46320000000003,26960.3004,18654.8893,11245.5563,100.5,0.0,7308.833,2998.5259,4288003763.8144,4402394924.651601,5104202767.4596,22183363999.277294,3168749373.7457,119391969363.164,134405771260.7445,15013801897.580498,14602270749.38,4073459346.99995,0.0,111.0,65.7402502854418,0.2493733662076045,0.0,0.0,,0.1513884915622752,0.1117050388294266,556885.556719557,163291.7608236888,0.3399673715078226,0.3917918183518784,0.0088577032708713,0.1223053009952714,0.0303071758659642,0.0,high,2011-12
2012,8,electrical-electronics,286.16666666000003,26832.16666635,20612.6666664,11776.66666662,433.0,0.0,8402.99999978,3155.99999998,4898456113.130491,5016615199.796984,5616966896.962619,24601025985.7134,3816912098.149095,111623173333.69548,128641878333.26608,17018704999.570623,16924478884.0,13028426855.5,0.0,160.0,52.81691276630245,0.2287980475955777,0.0,0.0,,0.1811083417779032,0.1322952153689883,634265.0301480739,186962.73253580672,0.3300466690682007,0.4076619554265359,0.035463703622948,0.1516215529315277,0.1012767150503501,0.0,high,2012-13
2013,8,electrical-electronics,324.5,29331.0,21791.5,9008.0,89.0,0.0,12694.5,3957.5,6197126696.25,6395705221.25,7105628653.5,24610816231.25,2834360671.75,161225755962.5,176667480725.25,15441724762.75,18273250347.0,8085483330.599999,0.0,139.0,35.94929136756856,0.0976,0.0,0.0,,0.0840547775771561,0.0874055864687666,526464.3129368245,218052.75037502983,0.4601577066469203,0.5825436523415093,0.0097834450917885,0.1133395234397302,0.0457666758896867,0.0,high,2013-14
2014,8,electrical-electronics,351.29999999,32982.06666647,24289.04999989,11284.19999989,97.0,0.0,12907.85,4854.26666662,8152411259.618004,8287033270.701244,9116151724.398129,30756403261.598545,5792455574.131135,159317408029.47882,180874866591.649,21557458562.17016,25223043856.5,17494865553.78,0.0,146.0,47.63507807301498,0.118132650159924,0.0,0.0,,0.1198804862311557,0.119184378506491,653611.5150141806,251258.76296666247,0.4228769220688886,0.5314267128627286,0.0085228271184881,0.1583194464965996,0.0967235851141063,0.0,high,2014-15
2015,8,electrical-electronics,281.48333332999994,32599.64999989,25102.38333326,9748.63333326,228.0,0.0,15125.75,4419.599999980001,8833634356.385244,9012069756.384089,9940421274.899632,30299944449.34653,6532158242.671845,151344564404.7906,175525117217.04742,24180552812.25683,29303385987.0,8457446314.06,103260448.49988969,154.0,59.50004539390951,0.1620038631586018,0.0448626082627561,0.0800049847352483,,0.138342390979462,0.1377612115897698,741742.7123401148,276446.8255461177,0.411091564038228,0.6025623065025374,0.0228534007799901,0.1936203398004061,0.0481836813337766,0.0042703923810851,high,2015-16
2016,8,electrical-electronics,314.13809523,33066.276189640004,24810.59523726,9206.59523812,377.4285714,0.0,15226.57142774,4074.44761903,9976322292.259336,10184674854.331438,11472683061.303932,51894819062.379974,13392600673.02946,173951766363.23682,192609970078.62646,18658203715.389614,30809410279.03546,10242123120.47533,206389347.0,157.0,74.16387205856346,0.1878055470162356,0.084706110136401,0.0440471772709285,,0.1205153586492006,0.0968703941326248,564266.8563094932,308007.9170669481,0.614886793836486,0.61371245962181,0.0393810135389159,0.1771146733554915,0.0531754566821973,0.011061587178929,high,2016-17
2017,8,electrical-electronics,330.5166666,35530.8999986,27239.1833322,10542.599999,568.5833332,0.0,16128.0,4499.6666664,11701434080.327686,11908937727.304596,13458992484.594446,35984700251.75385,5076785048.480343,205196056832.90985,241605636424.77917,36409579591.86933,40570127861.57982,11000538060.865,17029138.0,150.0,65.24234111537558,0.1292337515759482,0.0621937429459251,0.0355392816833857,,0.1837039887447081,0.1506983865552532,1024730.0122795638,335171.29393777915,0.3696552565413304,0.5920882356606763,0.0511721673741316,0.197713974078049,0.0455309661796316,0.0004677103715804,high,2017-18
2018,8,electrical-electronics,313.17,41220.91,31216.55,12602.17,468.0,0.0,18146.38,5225.76,15202772441.490002,15383954959.98,16873592093.339998,50880913421.82,8436408744.700001,253424657321.61,295349555099.29004,41924897777.68,40851106227.1,9038403312.72,404789434.0,146.0,54.347819579043254,0.1080679185254348,0.0414980807137669,0.0484144274993948,,0.136523819959891,0.1419500962633438,1017078.4142727564,373207.5531563957,0.4024718720321644,0.5813063903602417,0.0358067263088391,0.1611962571394845,0.0306023935254667,0.0096551084309501,high,2018-19
2019,8,electrical-electronics,297.35,39292.15,29388.75,11194.85,692.0,0.0,17501.9,4837.15,15775460700.65,16037325510.65,18514072321.85,49773510216.3,11221550559.2,200859268324.0,242561182974.95,41701914650.95,27332749434.6,816301046.03,161663380.0,169.0,55.78048817171552,0.1028088856251147,0.0477326968973747,0.0624196805581053,,0.1689063777705202,0.1719232819509157,1061329.4169687838,408155.9678116366,0.4439621652102785,0.5955306026966102,0.0582155911784871,0.1360791048512153,0.0033653408019299,0.0038766416686893,high,2019-20
2020,8,electrical-electronics,339.43333333,39876.19999991,31192.13333328,13858.23333328,483.5,0.0,16850.4,5259.19999998,14374890772.112349,14646451249.444584,16090550156.410215,51623626220.182106,4578528662.830805,193069450020.01627,227914381780.98804,34844931760.97179,19050856687.0,11325064158.150002,76270485.0,170.0,57.9028315038598,0.2032433585853328,0.0752160460906349,0.0640136562473489,0.0416088765607767,0.1582410849509315,0.1528860596188952,873827.7910395281,367298.0687597525,0.4617759123991887,0.5402131306620733,0.033712800870313,0.0986735948386703,0.049689993539033,0.0021888544802784,high,2020-21
2021,8,electrical-electronics,282.2,37557.1,29458.3,11827.8,514.5,0.0,17116.0,4522.8,13371219781.0,13710381767.5,15228363531.5,47042584825.5,6446788040.0,219037151372.2,256949853589.6,37912702217.399994,22761479308.0,9556071938.45,88218855.0,173.0,55.87526184201634,0.1749611197511664,0.077760497667185,0.077760497667185,0.0816485225505443,0.1842396833115691,0.1475490321856891,1009468.3087192568,365054.3244153569,0.4016691673460025,0.5810247027153638,0.0416859094334119,0.1039160670480161,0.0371904159700863,0.0023268944137543,high,2021-22
2022,8,electrical-electronics,333.6,42196.5,33132.1,13182.0,693.3,0.0,19256.8,5183.95,16208696116.15,16603086263.25,18346706298.8,50247020653.4,6362340529.9,283562933822.75,329456950418.1,45894016595.35,25210330325.0,12259785835.75,87250966.5,173.0,58.29563741003603,0.1654123036649214,0.0589005235602094,0.0834424083769633,0.0670811518324607,0.1588849453837779,0.1393020136230479,1087626.1442382662,393470.6969357648,0.399762488878755,0.5812127815622915,0.0499664872110873,0.0889055913801432,0.0372121025833318,0.0019011403440517,high,2022-23
2023,8,electrical-electronics,354.25,49135.25,40261.5,14153.75,795.25,0.0,25312.5,5467.25,19449170467.25,19867931865.0,21963325771.25,65472138907.5,20198098794.0,412294997974.5,473360967221.75,61065969247.25,35977368788.5,22607901669.01,76782783.0,188.0,53.922139949354104,0.2420971472629144,0.1079414032382421,0.0585967617579028,0.1387818041634541,0.1548134644658248,0.1290050795815683,1242813.8504892108,404351.90347052267,0.3596655558241071,0.628702358332402,0.053197538296876,0.087261230345378,0.0477603842194684,0.0012573743436236,high,2023-24
2008,9,electrical-electronics,618.8657000000001,54196.57429999999,39590.7635,25156.4457,1873.9694,0.0,12560.3484,7377.1608,8813599220.8629,9798603964.5573,11550859085.5131,60014611144.3618,13521226965.7402,193103865560.3017,218342312667.22443,25238447106.9227,50491378638.5129,9354712694.552208,0.0,193.0,139.49795495876774,0.2320381356092004,0.0,0.0,,0.1281100559706152,0.1155911870613398,465683.4390900368,180797.4782745134,0.4576691678603631,0.3172545131644152,0.0693281769098692,0.2614726457805976,0.04284425029797,0.0,high,2008-09
2009,9,electrical-electronics,613.9009,68004.9956,52226.8283,29834.997000000003,1877.1883,0.0,20514.643000000004,8610.016,12837560761.6945,13573775590.8028,16710618885.335802,81869301888.2869,9034115861.6761,247838608385.46295,259824575132.52127,11985966747.0584,53865745015.2188,12933118072.165,0.0,193.0,136.06928964583796,0.2333134237360202,0.0,0.0,,0.2254596644395416,0.0461309971966472,176251.26862089525,199599.68339153603,1.394181982812269,0.3927989439098296,0.059194542483958,0.2173420249820056,0.0497763464659514,0.0,high,2009-10
2010,9,electrical-electronics,693.9933,74139.39719999999,53707.711299999995,35511.1618,2629.6169,0.0,15566.9326,10031.1707,18208245349.273,19496639807.6454,22665063988.1946,67937535790.4211,12647124750.6942,374082546641.1984,460812126990.2644,86729580349.0661,74577420387.46759,0.0,0.0,203.0,137.13492648189296,0.265877847717001,0.0,0.0,,0.3246365306961155,0.188210281954881,1169817.716687156,262972.7316915035,0.2613302623738413,0.2898453913451345,0.0689450239252718,0.19936086582248,0.0,0.0,high,2010-11
2011,9,electrical-electronics,652.4404999999999,63563.8199,47807.7721,27895.6006,2017.3643,0.0,17894.8072,7599.0533,15834375137.476902,16258139941.8619,18595752799.8859,60662750281.6279,10379646812.7421,242873238092.0512,285807030133.1252,42933792041.074,59891653329.5014,26736607236.699833,0.0,199.0,123.897667941971,0.2429001591302843,0.0,0.0,,0.3372128182043807,0.1502195100696998,675443.8626976538,255776.6346868323,0.4331262605943512,0.3743074904760098,0.0674411348638997,0.2465963471315102,0.0935477592144821,0.0,high,2011-12
2012,9,electrical-electronics,657.3000000100001,55205.86666677,40876.40000005,25898.90000005,1501.0,0.0,13476.5,6919.00000002,16080666981.107277,16529792803.607634,19714270004.4414,76173424846.14154,9503077432.227983,267316704097.88947,320434216845.1205,53117512747.23105,78790616821.83768,31425617553.11,0.0,276.0,83.39673110123712,0.2186170485434627,0.0,0.0,,0.3266114804654362,0.1657672931130978,962171.5218756634,299420.9456647728,0.3711444490681481,0.3296890137092189,0.0547812218291767,0.2947463275358397,0.0980719782753392,0.0,high,2012-13
2013,9,electrical-electronics,575.47435896,53934.25640964,38952.38461499,24240.08974325,860.5,0.0,13851.79487174,7110.92307682,19646959348.090393,20333633904.411537,23756614497.569145,65916031759.337,9864450946.110533,321455815032.779,386605867338.9846,65150052306.20564,98750821040.10564,40098548503.37604,0.0,269.0,89.98258636174752,0.2278027108151629,0.0,0.0,,0.3789752190386491,0.1685180122966955,1207953.1014830302,377007.77312982816,0.3646445959231608,0.3556083923655198,0.0342820630432161,0.3071987390554312,0.103719451490416,0.0,high,2013-14
